Date,Adj Close,Close,High,Low,Open,Volume,Year,Month,Day
2019-06-11,-0.13538967526161924,-0.13538967526161924,-0.1094545004815285,-0.1261686663249549,-0.08768912399861076,-1.1730583577793214,2019,6,11
2019-06-12,-0.15332323389553895,-0.15332323389553895,-0.17288997981714055,-0.13197846270214122,-0.13238438546260728,-1.4393591742901604,2019,6,12
2019-06-13,-0.01626067006719897,-0.01626067006719897,-0.06504985905916648,-0.061615488006309616,-0.09854380213567046,-1.0808311618768072,2019,6,13
2019-06-14,-0.0854324450248714,-0.0854324450248714,-0.03650384451282225,-0.04160391428967515,0.010001763525133487,-1.2745516682992206,2019,6,14
2019-06-17,-0.05020618651365136,-0.05020618651365136,-0.0822408676155694,-0.05322350575298501,-0.08385826154154459,-1.3889613810130508,2019,6,17
2019-06-18,-0.045082242806109674,-0.045082242806109674,-0.030794641857295163,-0.00028991954318094345,-0.018730921889661165,-1.3246346349088893,2019,6,18
2019-06-19,0.018965588444021082,0.018965588444021082,0.007901039233070598,0.012620765180963753,-0.008514883434220346,-1.0678466890520784,2019,6,19
2019-06-20,-0.045082242806109674,-0.045082242806109674,-0.005420353066767129,-0.01578279078899532,0.02787977080286843,-1.13286265029307,2019,6,20
2019-06-21,-0.03611558550026844,-0.03611558550026844,-0.0783712513590042,-0.024174526449178987,-0.04746360794295846,-1.5237071946777998,2019,6,21
2019-06-24,-0.09439910233071264,-0.09439910233071264,-0.08281171588185304,-0.060324395391006154,-0.037885964622472096,-1.4376744261779086,2019,6,24
2019-06-25,-0.09439910233071264,-0.09439910233071264,-0.10057357207018522,-0.08466087260863953,-0.08385826154154459,-1.457397891451645,2019,6,25
2019-06-26,-0.13218733237546457,-0.13218733237546457,-0.12531337031543152,-0.09001879802865913,-0.08577369277007767,-1.2569469014090737,2019,6,26
2019-06-27,0.03625853234355867,0.03625853234355867,-0.004786104845016222,-0.03579411855802022,-0.07938876004136218,-0.23197337816736768,2019,6,27
2019-06-28,0.11631832140622211,0.11631832140622211,0.10812921267026486,0.08556592575293366,0.03234927230305085,0.4914387418101071,2019,6,28
2019-07-01,-0.018822641600730855,-0.018822641600730855,0.10559173577055397,0.01972165417345352,0.15238791251287423,-0.44423462265340125,2019,7,1
2019-07-02,-0.03611558550026844,-0.03611558550026844,-0.04411603415713289,-0.00028991954318094345,-0.002768345840459304,-0.9359768595385471,2019,7,2
2019-07-03,-0.02138461377474065,-0.02138461377474065,-0.05807191763660675,0.002292266978488735,-0.037885964622472096,-1.6593379265429233,2019,7,3
2019-07-05,-0.06621814432618404,-0.06621814432618404,-0.052362714346725264,-0.04805937994831797,-0.018092282846544912,-1.245851388588991,2019,7,5
2019-07-08,-0.10336575963655387,-0.10336575963655387,-0.0967675987269725,-0.06484309786182624,-0.06406457976561741,-1.1552663966544798,2019,7,8
2019-07-09,-0.023305970573890427,-0.023305970573890427,-0.07266204870347712,-0.04999589654299976,-0.09024319427026009,-1.5000866857908748,2019,7,9
2019-07-10,-0.055329886198955805,-0.055329886198955805,-0.03650384451282225,-0.01255493498586913,-0.00723784797914436,-1.1176233378231557,2019,7,10
2019-07-11,-0.03675595621241332,-0.03675595621241332,-0.06885583240237919,-0.028693229565530453,-0.031501031893756595,-1.2618990397996324,2019,7,11
2019-07-12,-0.03675595621241332,-0.03675595621241332,-0.07202755815819538,-0.023529103115332038,-0.027669925528528636,-1.201520390281758,2019,7,12
2019-07-15,-0.0021703130760532875,-0.0021703130760532875,-0.04284729602445464,0.013911858441798593,-0.025115855256879302,-1.4524712795476358,2019,7,15
2019-07-16,-0.02778929890657209,-0.02778929890657209,-0.025085439201768076,0.017139468297315223,0.0004241202046471239,-1.4693102518413044,2019,7,16
2019-07-17,-0.06045382990649748,-0.06045382990649748,-0.06504985905916648,-0.01513712086200743,-0.034054858895746776,-1.44882099197109,2019,7,17
2019-07-18,-0.054689515486810926,-0.054689515486810926,-0.0967675987269725,-0.03643978783947673,-0.06981111672087581,-1.5998867393696725,2019,7,18
2019-07-19,-0.08863478727054817,-0.08863478727054817,-0.08179682116328478,-0.03837630443415852,-0.04427089735118759,-1.6047963336159823,2019,7,19
2019-07-22,-0.05597050093333791,-0.05597050093333791,-0.10501403659303406,-0.04805937994831797,-0.08577369277007767,-1.622298994559932,2019,7,22
2019-07-23,-0.07710615843117505,-0.07710615843117505,-0.06758709426970094,-0.04160391428967515,-0.05384854067167395,-1.5121266786132808,2019,7,23
2019-07-24,-0.05148717260065625,-0.05148717260065625,-0.09549885995993987,-0.025465619710013827,-0.07875012035974328,-1.6256684907844356,2019,7,24
2019-07-25,-0.07454418625716526,-0.07454418625716526,-0.08978965730441278,-0.03514869522417327,-0.055763971900207036,-1.571526812813433,2019,7,25
2019-07-26,-0.0028106837881981665,-0.0028106837881981665,-0.02635417796880072,-0.023529103115332038,-0.07491925790267712,-1.300367455029383,2019,7,26
2019-07-29,-0.04380125671910478,-0.04380125671910478,0.01595727532966585,-0.0409584909558282,0.025964339574335346,-1.2107354519260445,2019,7,29
2019-07-30,-0.126423017955778,-0.126423017955778,-0.1037452978260014,-0.08162681577533452,-0.056402611581825926,-1.2929222297858456,2019,7,30
2019-07-31,-0.1552445906946887,-0.1552445906946887,-0.1519563978729922,-0.12358648044881662,-0.12727648818896775,-1.438891188703424,2019,7,31
2019-08-01,-0.20840416381759125,-0.20840416381759125,-0.18012176592251905,-0.1778111599194555,-0.1566475693772195,-1.321562947694127,2019,8,1
2019-08-02,-0.26668768000755755,-0.26668768000755755,-0.2737524021104401,-0.24559194809361745,-0.22752144598436133,-1.2470256069702574,2019,8,2
2019-08-05,-0.35315239886476757,-0.35315239886476757,-0.3777867912143779,-0.3435192551646768,-0.33478997682859196,-1.113130676190484,2019,8,5
2019-08-06,-0.34674746907022097,-0.34674746907022097,-0.2897383148131633,-0.3482315113032403,-0.31371925895908614,-1.2177041827539954,2019,8,6
2019-08-07,-0.31152121119947884,-0.31152121119947884,-0.3416283453345466,-0.35081369782491,-0.35330637987978397,-1.1899909271903375,2019,8,7
2019-08-08,-0.10208477354954898,-0.10208477354954898,-0.15068765910595955,-0.1616728653397942,-0.16686360847116297,0.5725704248925384,2019,8,8
2019-08-09,-0.28910456761463676,-0.28910456761463676,-0.2978579514995811,-0.3256379976580771,-0.32138122778138023,1.0429640101936444,2019,8,9
2019-08-12,-0.48445040425118374,-0.48445040425118374,-0.3441658228686119,-0.43602387319403674,-0.3041416162771024,-0.14040136208628484,2019,8,12
2019-08-13,-0.5196766627624038,-0.5196766627624038,-0.5021202729858911,-0.4928307391863453,-0.4848380940001242,-0.3310586901227858,2019,8,13
2019-08-14,-0.6791558701755858,-0.6791558701755858,-0.5757054188655247,-0.6709974028964668,-0.5486883981969316,0.13616110201736098,2019,8,14
2019-08-15,-0.7265511282383238,-0.7265511282383238,-0.6867175077028459,-0.699400958866426,-0.6431868190370668,-0.818172124113664,2019,8,15
2019-08-16,-0.5978150950259175,-0.5978150950259175,-0.6277224928900826,-0.6684152163747972,-0.7108682295991022,-0.7656386147952655,2019,8,16
2019-08-19,-0.6375246818698191,-0.6375246818698191,-0.6074231585333307,-0.6057988012439746,-0.5786981190668022,-1.0234646377717467,2019,8,19
2019-08-20,-0.5939721367649028,-0.5939721367649028,-0.5902955505667495,-0.6045077079831398,-0.6457408899472188,-1.031326795628922,2019,8,20
2019-08-21,-0.6183103811711318,-0.6183103811711318,-0.6055199298553707,-0.5812685244109886,-0.5806135502953353,-1.2727818318984712,2019,8,21
2019-08-22,-0.676593898001576,-0.676593898001576,-0.6638806964463831,-0.6606689040484605,-0.6253088117593318,-1.2225542151983568,2019,8,22
2019-08-23,-0.7131011419593231,-0.7131011419593231,-0.7070168420595977,-0.6864902741422813,-0.6987365153684638,-1.2525648545514492,2019,8,23
2019-08-26,-0.7207868138186373,-0.7207868138186373,-0.732390888526595,-0.6903633073316447,-0.6974597238215496,-1.465123908047224,2019,8,26
2019-08-27,-0.7335964287450153,-0.7335964287450153,-0.7063823515143159,-0.6955276797294527,-0.6961826883664737,-1.3874978624508927,2019,8,27
2019-08-28,-0.7669013304570855,-0.7669013304570855,-0.7818707267062639,-0.7420060468737549,-0.7683333571590323,-1.415517435853142,2019,8,28
2019-08-29,-0.7560133163520946,-0.7560133163520946,-0.766011856872361,-0.7200579565624387,-0.7466242435160695,-1.4557897227990408,2019,8,29
2019-08-30,-0.7681823165440905,-0.7681823165440905,-0.7767957722724878,-0.7562075782655936,-0.7402393107873539,-1.3829116037008737,2019,8,30
2019-09-03,-0.8879516924506556,-0.8879516924506556,-0.8148572051411026,-0.8449681984537306,-0.7977046822554459,-0.9127732832652603,2019,9,3
2019-09-04,-0.8053300535453399,-0.8053300535453399,-0.8256411205412294,-0.8330258953234975,-0.8736864561362272,-1.0656258847222917,2019,9,4
2019-09-05,-0.7720252741646273,-0.7720252741646273,-0.7831394654732966,-0.7426514702076019,-0.7830188977531582,-1.2719054225269464,2019,9,5
2019-09-06,-0.8136562178076787,-0.8136562178076787,-0.801535570517734,-0.7968761496782408,-0.7587559577467078,-1.3482551437958141,2019,9,6
2019-09-09,-0.7893179734014497,-0.7893179734014497,-0.8237381335524459,-0.7936485404682558,-0.8008971483005523,-1.3131647336194172,2019,9,9
2019-09-10,-0.7079774429144965,-0.7079774429144965,-0.7381000911821219,-0.7813834017289969,-0.8040896149841614,-1.0265278161576592,2019,9,10
2019-09-11,-0.676593898001576,-0.676593898001576,-0.6492905653795127,-0.6929454932077831,-0.7159761268727417,-0.6947941057921903,2019,9,11
2019-09-12,-0.6721105696688944,-0.6721105696688944,-0.6907773263632317,-0.6729339194911487,-0.667450002951679,-1.2887954477937136,2019,9,12
2019-09-13,-0.7246297714391741,-0.7246297714391741,-0.69401245270887,-0.6981098656055911,-0.6604264305413446,-1.1446729047365327,2019,9,13
2019-09-16,-0.6490533107091923,-0.6490533107091923,-0.6708586378689428,-0.6638965139039771,-0.7019292259602348,-1.271114101443919,2019,9,16
2019-09-17,-0.6580199680150335,-0.6580199680150335,-0.674030363624759,-0.6587323874537786,-0.6285012784429409,-1.473734842843178,2019,9,17
2019-09-18,-0.6599415694768984,-0.6599415694768984,-0.6651494352134157,-0.6458217027296339,-0.6540414978126291,-1.384647404786224,2019,9,18
2019-09-19,-0.688122527481427,-0.688122527481427,-0.6810083050473188,-0.650340405200454,-0.6636188972249537,-1.3624138350018096,2019,9,19
2019-09-20,-0.7662609597449407,-0.7662609597449407,-0.7078415343743457,-0.7265131756279406,-0.6776660420456225,-0.9313735831308287,2019,9,20
2019-09-23,-0.7406417292517068,-0.7406417292517068,-0.7844082042403292,-0.7549164856502901,-0.7708874274306816,-1.4778446071776106,2019,9,23
2019-09-24,-0.8495230910532809,-0.8495230910532809,-0.7758442787780959,-0.8226973964754911,-0.7402393107873539,-1.0467107581892825,2019,9,24
2019-09-25,-0.8251848466470516,-0.8251848466470516,-0.8662399097821444,-0.8388356910551524,-0.8507003076766909,-1.2768660697463545,2019,9,25
2019-09-26,-0.8322301477942214,-0.8322301477942214,-0.8402312516080999,-0.8149510841491544,-0.8219677442159774,-1.4314119281444877,2019,9,26
2019-09-27,-0.9142112930155563,-0.9142112930155563,-0.8548215038367356,-0.8795042624677997,-0.8226062619435154,-0.938920914320563,2019,9,27
2019-09-30,-0.9026827865075412,-0.9026827865075412,-0.928723774461599,-0.8769220759461298,-0.9062501259621689,-1.5226350822427304,2019,9,30
2019-10-01,-0.9872259039028861,-0.9872259039028861,-0.9429967814175939,-0.9750429366849328,-0.908165557190702,-0.8084380239095422,2019,10,1
2019-10-02,-0.9968330542522298,-0.9968330542522298,-1.0038949043809062,-0.9969910269962489,-1.0167111228515058,-1.1996569567636612,2019,10,2
2019-10-03,-0.9507186599451393,-0.9507186599451393,-0.9829612012749923,-0.9834347956416869,-0.9975560807571979,-1.1460853703255922,2019,10,3
2019-10-04,-0.9539210021908155,-0.9539210021908155,-0.9639304845235075,-0.9589046421052715,-0.9381752780605727,-1.215372763649162,2019,10,4
2019-10-07,-0.9090874716393724,-0.9090874716393724,-0.9277722809672072,-0.8988701669029778,-0.8934800165965762,-1.088923058112926,2019,10,7
2019-10-08,-0.9788996173091895,-0.9788996173091895,-0.9658335926740567,-0.9414752542647751,-0.9311517056502383,-1.285876919498247,2019,10,8
2019-10-09,-0.9923497259195484,-0.9923497259195484,-0.9994543193306463,-0.9647144378369262,-0.9560532853383076,-1.3417118544103512,2019,10,9
2019-10-10,-1.0051592185145686,-1.0051592185145686,-1.0210223918200763,-0.9795616398012845,-0.982232022435534,-1.2903695811309186,2019,10,10
2019-10-11,-0.9244590587397602,-0.9244590587397602,-0.9499747228401537,-0.9563224562291334,-0.9988329942581927,-1.0775978069138996,2019,10,11
2019-10-14,-0.8610515982017743,-0.8610515982017743,-0.8776581939314327,-0.8995802312074658,-0.9177432005111886,-1.2708758542361258,2019,10,14
2019-10-15,-0.8046895605018375,-0.8046895605018375,-0.8376940163975654,-0.810755093345258,-0.855169809815376,-1.2795208243474787,2019,10,15
2019-10-16,-0.8130157247641763,-0.8130157247641763,-0.8243723817741968,-0.7950686684317,-0.8168597243497542,-1.2848133158920274,2019,10,16
2019-10-17,-0.7649799736579358,-0.7649799736579358,-0.7894829163505745,-0.7942939638021025,-0.8168597243497542,-1.334232593851415,2019,10,17
2019-10-18,-0.8008466028813007,-0.8008466028813007,-0.8066105249515102,-0.8059135552654124,-0.7689719962021486,-1.2794612625455304,2019,10,18
2019-10-21,-0.8424777905465894,-0.8424777905465894,-0.8305256308820085,-0.8114006393301436,-0.8072820816677705,-1.3340113643013214,2019,10,21
2019-10-22,-0.7707442880776224,-0.7707442880776224,-0.7285849145490279,-0.873694466736145,-0.8417613040378235,-0.31198189584163105,2019,10,22
2019-10-23,-0.7374393863655521,-0.7374393863655521,-0.7679148438611445,-0.7478158426054099,-0.7485399186527643,-1.3760109435037209,2019,10,23
2019-10-24,-0.7227084146400243,-0.7227084146400243,-0.7583996672280503,-0.7258677522940936,-0.7402393107873539,-1.3743517218780184,2019,10,24
2019-10-25,-0.7592156592382492,-0.7592156592382492,-0.7545934515613067,-0.7194122866354508,-0.7274692014217612,-1.2596527089832965,2019,10,25
2019-10-28,-0.7265511282383238,-0.7265511282383238,-0.7625228864782583,-0.7265131756279406,-0.7466242435160695,-1.3059832820702224,2019,10,28
2019-10-29,-0.7777895885843138,-0.7777895885843138,-0.7901174068958563,-0.7707320685630281,-0.780465070751168,-1.1539815634981665,2019,10,29
2019-10-30,-0.6926058558141087,-0.6926058558141087,-0.7342941172045548,-0.7516888757947735,-0.7715260671123005,-1.033709267706854,2019,10,30
2019-10-31,-0.8367134761269029,-0.8367134761269029,-0.7622056412056174,-0.8065591018958298,-0.7255537701932281,-0.5929774597760001,2019,10,31
2019-11-01,-0.8450396403892416,-0.8450396403892416,-0.8675085273874114,-0.8400622666419169,-0.8392072337661741,-1.0590996129945283,2019,11,1
2019-11-04,-0.8636135703757843,-0.8636135703757843,-0.8643368016315952,-0.8801496858016467,-0.8392072337661741,0.50253425463019,2019,11,4
2019-11-05,-1.0595998994153557,-1.0595998994153557,-1.019753774214809,-1.0189391179530969,-0.9873400416632542,2.4745489376786796,2019,11,5
2019-11-07,-1.1005905946776198,-1.1005905946776198,-1.139012422079957,-1.117059855395329,-1.1361112453337914,3.6570974623890318,2019,11,7
2019-11-08,-1.1242882237089888,-1.1242882237089888,-1.1263252780018704,-1.0870426171486505,-1.092693019324871,1.8755358954846495,2019,11,8
2019-11-11,-1.1159620594466502,-1.1159620594466502,-1.152333936175915,-1.1312616333803085,-1.1214255827855844,1.5534341793771052,2019,11,11
2019-11-12,-1.1441430174511786,-1.1441430174511786,-1.1237879216295705,-1.103503746691806,-1.0990780740076673,1.2094477554679863,2019,11,12
2019-11-13,-1.143502646739034,-1.143502646739034,-1.1770737344211613,-1.1370714291119635,-1.1571818412492165,0.8336042763453779,2019,11,13
2019-11-14,-1.1896170410461244,-1.1896170410461244,-1.1745362568870958,-1.167734090046957,-1.1361112453337914,0.4265078688576128,2019,11,14
2019-11-15,-1.138378702391014,-1.138378702391014,-1.1783424725538394,-1.1490137328877283,-1.1756983656159863,1.5617813404787166,2019,11,15
2019-11-18,-1.140940674565024,-1.140940674565024,-1.1656553284757525,-1.126742930263957,-1.1361112453337914,1.1091031368428041,2019,11,18
2019-11-19,-1.1217263738663366,-1.1217263738663366,-1.1516995667923986,-1.1067313565473227,-1.1380266765623244,0.7583181586827297,2019,11,19
2019-11-20,-1.058959406371853,-1.058959406371853,-1.0768456815113778,-1.0851061011995005,-1.1195101515570514,2.5411815764011254,2019,11,20
2019-11-21,-0.9673711108011744,-0.9673711108011744,-1.000723058097679,-0.9847258889025218,-1.0167111228515058,2.6947489194815364,2019,11,21
2019-11-22,-0.960966302697507,-0.960966302697507,-0.9671023314410894,-0.9388931916852077,-0.9420062624717197,1.6525450178190726,2019,11,22
2019-11-25,-0.9897877537455383,-0.9897877537455383,-1.000723058097679,-0.992472324525429,-1.0154340880349328,1.1985649633691473,2019,11,25
2019-11-26,-0.9628876594966568,-0.9628876594966568,-0.9658335926740567,-0.9292101161710481,-0.964353893203718,0.4990626524594892,2019,11,26
2019-11-27,-0.9654496316706669,-0.9654496316706669,-1.0013574274811952,-0.9601957353661064,-0.9688233947039001,-0.03913778994532896,2019,11,27
2019-11-29,-0.9584043311639754,-0.9584043311639754,-0.9848641882637759,-0.9363110051635378,-0.9694619124314384,-1.2564363716780884,2019,11,29
2019-12-02,-0.9981140403392347,-0.9981140403392347,-1.0054807672588142,-0.9718152041783771,-0.9752084500251996,-0.5066383734375177,2019,12,2
2019-12-03,-0.9955520681652249,-0.9955520681652249,-1.017850666698615,-1.0073195258442555,-1.0467207224057984,0.20174715479128652,2019,12,3
2019-12-04,-0.9929902183225724,-0.9929902183225724,-1.0260972257264416,-0.9718152041783771,-0.9892554728917873,-0.0309522965918629,2019,12,4
2019-12-05,-1.0192498195279516,-1.0192498195279516,-1.0394187391880447,-1.005382885953003,-0.999471511985731,-0.03208397082888056,2019,12,5
2019-12-06,-1.0698475428082017,-1.0698475428082017,-1.0435420789656638,-1.0299131627859892,-1.0339507343557839,0.8453294425003428,2019,12,6
2019-12-09,-1.0813761716475747,-1.0813761716475747,-1.0793830378836777,-1.0376594751123256,-1.0620449026815433,-0.16201378736466715,2019,12,9
2019-12-10,-1.067926186009052,-1.067926186009052,-1.1026638955924253,-1.0425010131921713,-1.076730443275669,0.06137700525684832,2019,12,10
2019-12-11,-1.033980791253479,-1.033980791253479,-1.0676475078273935,-1.0266854302794335,-1.0601293494989292,0.03406366464912893,2019,12,11
2019-12-12,-1.01668784799442,-1.01668784799442,-1.0546432396384313,-1.0047373399681174,-1.040974184812037,0.05858610939412808,2019,12,12
2019-12-13,-1.0294974629207976,-1.0294974629207976,-1.0489340369829043,-0.9995730902213483,-1.0224576604452673,0.21699497609005072,2019,12,13
2019-12-16,-0.9295828801159444,-0.9295828801159444,-0.9671023314410894,-0.9459939573811268,-0.9886169551642493,2.935642373047001,2019,12,16
2019-12-17,-0.9487971808146317,-0.9487971808146317,-0.9487059840731208,-0.918236070692624,-0.908165557190702,1.3077502551692268,2019,12,17
2019-12-18,-0.9244590587397602,-0.9244590587397602,-0.966467962057573,-0.9305012094318829,-0.9560532853383076,1.0630703727656199,2019,12,18
2019-12-19,-0.9334257160456014,-0.9334257160456014,-0.9645648539070238,-0.918236070692624,-0.9420062624717197,0.9290222830665509,2019,12,19
2019-12-23,-0.9116494438133824,-0.9116494438133824,-0.915719506272637,-0.8988701669029778,-0.9005035890069105,0.7085925628847508,2019,12,23
2019-12-24,-0.904604143306691,-0.904604143306691,-0.9220630783116802,-0.880795232432064,-0.9107196281008542,-0.8460130121100684,2019,12,24
2019-12-26,-0.8898731709406849,-0.8898731709406849,-0.9252348034331418,-0.8859594815333014,-0.9017806244619867,-0.057908266387892496,2019,12,26
2019-12-27,-0.9218970865657502,-0.9218970865657502,-0.9081073159939715,-0.8769220759461298,-0.8807100285465616,-0.3760193417649008,2019,12,27
2019-12-30,-0.9494376738581342,-0.9494376738581342,-0.9626617463908295,-0.9298556628014655,-0.9234897374664468,-0.34677449700828666,2019,12,30
2019-12-31,-0.9494376738581342,-0.9494376738581342,-0.9785206162247325,-0.9589046421052715,-0.9886169551642493,-0.5660895606107686,2019,12,31
2020-01-02,-0.8693778847954707,-0.8693778847954707,-0.9119134111333043,-0.9014522294825452,-0.9356212077889235,-0.1959129615020983,2020,1,2
2020-01-03,-0.8450396403892416,-0.8450396403892416,-0.8846361353539924,-0.856910625526066,-0.8922029811415002,-0.34534501376152754,2020,1,3
2020-01-06,-0.831589654750719,-0.831589654750719,-0.8446717161309486,-0.8233429431059085,-0.8673014014534308,-0.14266471056032015,2020,1,6
2020-01-07,-0.7528107294437026,-0.7528107294437026,-0.795192119640456,-0.8001037595337575,-0.817498120123211,0.6158888725666503,2020,1,7
2020-01-08,-0.6810772263342577,-0.6810772263342577,-0.6886204946916294,-0.7290953621496102,-0.7574789222916318,1.7922174433878306,2020,1,8
2020-01-09,-0.6785152548007258,-0.6785152548007258,-0.6917922204474456,-0.6800348084836384,-0.6476563211757519,0.5534255599805855,2020,1,9
2020-01-10,-0.6759535272894311,-0.6759535272894311,-0.6588057420126069,-0.640334741961473,-0.6712808654087452,0.968732987308366,2020,1,10
2020-01-13,-0.6676272406957348,-0.6676272406957348,-0.700038900637038,-0.6587323874537786,-0.6578723596311926,-0.5075998710975402,2020,1,13
2020-01-14,-0.6227937101442914,-0.6227937101442914,-0.6569027550238233,-0.6348477805477806,-0.6636188972249537,0.26697583675352227,2020,1,14
2020-01-15,-0.6119056960393003,-0.6119056960393003,-0.648719717747584,-0.596761395656803,-0.6189236351224545,-0.18031627822049406,2020,1,15
2020-01-16,-0.6330413528966596,-0.6330413528966596,-0.6543652781241125,-0.6180638160411314,-0.610623271165206,-0.07943560337777725,2020,1,16
2020-01-17,-0.6042197801577489,-0.6042197801577489,-0.642312623956953,-0.5877237434764905,-0.6144541336222721,-0.4790612591354559,2020,1,17
2020-01-21,-0.44602180349428694,-0.44602180349428694,-0.4805521998621067,-0.5386634364036597,-0.5806135502953353,2.2008369312397025,2020,1,21
2020-01-22,-0.4818884320771739,-0.4818884320771739,-0.4716712714507634,-0.4411882455918447,-0.42481889553004204,0.5857335831231122,2020,1,22
2020-01-23,-0.4588311737579498,-0.4588311737579498,-0.471036781539836,-0.4537760959980268,-0.4867535252286573,-0.1289399696256624,2020,1,23
2020-01-24,-0.49726001917756174,-0.49726001917756174,-0.48911588300080905,-0.4844387569330207,-0.45291294190172043,-0.10919948669422659,2020,1,24
2020-01-27,-0.5292839348026271,-0.5292839348026271,-0.5535028558308129,-0.6174183927072845,-0.5978531617996132,-0.3457449287174661,2020,1,27
2020-01-28,-0.48381003353903884,-0.48381003353903884,-0.5103667108519527,-0.49799486499101236,-0.4758990903612567,0.5184117292638362,2020,1,28
2020-01-29,-0.4850907749633286,-0.4850907749633286,-0.4954595762016179,-0.44893455791818143,-0.48611512945520013,-0.5120925327302118,2020,1,29
2020-01-30,-0.504945690396398,-0.504945690396398,-0.5229270537503953,-0.5038046613681987,-0.4963311685491436,-0.002924214360763947,2020,1,30
2020-01-31,-0.529924305514772,-0.529924305514772,-0.5287630575855666,-0.5205886252293165,-0.4848380940001242,-0.11296889787466885,2020,1,31
2020-02-03,-0.4466621742064318,-0.4466621742064318,-0.4907018670404826,-0.46636394575867757,-0.500800670049326,0.0521789612702612,2020,2,3
2020-02-04,-0.3864573005768378,-0.3864573005768378,-0.40506382467015867,-0.41924015528052844,-0.4292883976687271,0.8121279923285918,2020,2,4
2020-02-05,-0.49661940444317965,-0.49661940444317965,-0.4063325634371913,-0.4531304260710389,-0.3641610580168437,1.3215856108789314,2020,2,5
2020-02-06,-0.4786860898314972,-0.4786860898314972,-0.5065607368743856,-0.4534532610345329,-0.46568305126731324,2.5371569003551904,2020,2,6
2020-02-10,-0.2916665397886466,-0.2916665397886466,-0.25599054528775356,-0.2449465247597705,-0.25178438599081177,3.229903201158141,2020,2,10
2020-02-11,-0.21096613535112313,-0.21096613535112313,-0.24806111037080206,-0.2391367283825842,-0.2773246053605,0.9372162852488667,2020,2,11
2020-02-12,-0.21224712143812802,-0.21224712143812802,-0.22300406685291488,-0.173615291766598,-0.1975117251144907,0.30321493882463657,2020,2,12
2020-02-13,-0.2865425960811049,-0.2865425960811049,-0.24266915235356143,-0.24236433823810083,-0.23390637871307682,0.08249591846194473,2020,2,13
2020-02-14,-0.3140831827330107,-0.3140831827330107,-0.32132901161214916,-0.3262834209919241,-0.2920101459546259,0.777097143954143,2020,2,14
2020-02-18,-0.28077828102094043,-0.28077828102094043,-0.32386648851186006,-0.2778685372529401,-0.32585072928156267,-0.06229031324551726,2020,2,18
2020-02-19,-0.22505673636450604,-0.22505673636450604,-0.2629684867103133,-0.2349406142821171,-0.26647017049309946,0.03454015906471532,2020,2,19
